_id,Año,Entidad,Población,Sexo,Edad,Cantidad,Totales,Porcentaje,Tasa
7981,2010,TABASCO,Población casada o en unión libre,Total,15 a 17 años,10338,137139,0.07538337,
7982,2010,TAMAULIPAS,Población casada o en unión libre,Total,15 a 17 años,10616,177141,0.059929661,
7983,2010,TLAXCALA,Población casada o en unión libre,Total,15 a 17 años,4100,72905,0.056237569,
7984,2010,VERACRUZ,Población casada o en unión libre,Total,15 a 17 años,30801,465484,0.066169836,
7985,2010,YUCATÁN,Población casada o en unión libre,Total,15 a 17 años,6627,116591,0.056839722,
7986,2010,ZACATECAS,Población casada o en unión libre,Total,15 a 17 años,6596,92220,0.071524615,
7987,2010,NACIONAL,Población casada o en unión libre,Total,12 a 17 años,434455,13215080,0.0328757,
7988,2010,AGUASCALIENTES,Población casada o en unión libre,Total,12 a 17 años,4649,147108,0.031602632,
7989,2010,BAJA CALIFORNIA,Población casada o en unión libre,Total,12 a 17 años,10300,360108,0.02860253,
7990,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Total,12 a 17 años,2414,68509,0.035236246,
7991,2010,CAMPECHE,Población casada o en unión libre,Total,12 a 17 años,3769,99946,0.037710364,
7992,2010,COAHUILA,Población casada o en unión libre,Total,12 a 17 años,12038,318870,0.037752062,
7993,2010,COLIMA,Población casada o en unión libre,Total,12 a 17 años,2471,72894,0.033898538,
7994,2010,CHIAPAS,Población casada o en unión libre,Total,12 a 17 años,28083,655909,0.042815391,
7995,2010,CHIHUAHUA,Población casada o en unión libre,Total,12 a 17 años,13409,385578,0.034776362,
7996,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Total,12 a 17 años,16566,821159,0.020173925,
7997,2010,DURANGO,Población casada o en unión libre,Total,12 a 17 años,7737,201248,0.038445103,
7998,2010,GUANAJUATO,Población casada o en unión libre,Total,12 a 17 años,22504,694768,0.032390669,
7999,2010,GUERRERO,Población casada o en unión libre,Total,12 a 17 años,22960,470979,0.04874952,
8000,2010,HIDALGO,Población casada o en unión libre,Total,12 a 17 años,9351,324409,0.028824724,
8001,2010,JALISCO,Población casada o en unión libre,Total,12 a 17 años,22967,852873,0.02692898,
8002,2010,MÉXICO,Población casada o en unión libre,Total,12 a 17 años,48181,1725924,0.027916061,
8003,2010,MICHOACÁN,Población casada o en unión libre,Total,12 a 17 años,23316,544071,0.042854701,
8004,2010,MORELOS,Población casada o en unión libre,Total,12 a 17 años,7443,207305,0.03590362,
8005,2010,NAYARIT,Población casada o en unión libre,Total,12 a 17 años,5441,127079,0.042815886,
8006,2010,NUEVO LEÓN,Población casada o en unión libre,Total,12 a 17 años,14263,482921,0.029534851,
8007,2010,OAXACA,Población casada o en unión libre,Total,12 a 17 años,16208,507486,0.031937827,
8008,2010,PUEBLA,Población casada o en unión libre,Total,12 a 17 años,23555,733584,0.032109479,
8009,2010,QUERÉTARO,Población casada o en unión libre,Total,12 a 17 años,5098,222332,0.022929673,
8010,2010,QUINTANA ROO,Población casada o en unión libre,Total,12 a 17 años,5602,147719,0.037923354,
8011,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Total,12 a 17 años,9713,328093,0.029604411,
8012,2010,SINALOA,Población casada o en unión libre,Total,12 a 17 años,12469,329043,0.037894743,
8013,2010,SONORA,Población casada o en unión libre,Total,12 a 17 años,9099,303228,0.030007123,
8014,2010,TABASCO,Población casada o en unión libre,Total,12 a 17 años,11369,269504,0.042184903,
8015,2010,TAMAULIPAS,Población casada o en unión libre,Total,12 a 17 años,11397,350460,0.032520116,
8016,2010,TLAXCALA,Población casada o en unión libre,Total,12 a 17 años,4411,143498,0.030739104,
8017,2010,VERACRUZ,Población casada o en unión libre,Total,12 a 17 años,33419,910013,0.036723651,
8018,2010,YUCATÁN,Población casada o en unión libre,Total,12 a 17 años,7162,225775,0.031721847,
8019,2010,ZACATECAS,Población casada o en unión libre,Total,12 a 17 años,7091,182687,0.038815022,
8020,2010,NACIONAL,Población casada o en unión libre,Hombre,12 a 14 años,7799,3291591,0.002369371,
8021,2010,AGUASCALIENTES,Población casada o en unión libre,Hombre,12 a 14 años,91,36729,0.002477606,
8022,2010,BAJA CALIFORNIA,Población casada o en unión libre,Hombre,12 a 14 años,194,91931,0.002110278,
8023,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Hombre,12 a 14 años,30,17275,0.001736614,
8024,2010,CAMPECHE,Población casada o en unión libre,Hombre,12 a 14 años,56,24654,0.002271437,
8025,2010,COAHUILA,Población casada o en unión libre,Hombre,12 a 14 años,180,80033,0.002249072,
8026,2010,COLIMA,Población casada o en unión libre,Hombre,12 a 14 años,42,18183,0.00230985,
8027,2010,CHIAPAS,Población casada o en unión libre,Hombre,12 a 14 años,407,166943,0.002437958,
8028,2010,CHIHUAHUA,Población casada o en unión libre,Hombre,12 a 14 años,240,96521,0.002486506,
8029,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Hombre,12 a 14 años,465,199500,0.002330827,
8030,2010,DURANGO,Población casada o en unión libre,Hombre,12 a 14 años,134,50796,0.002638003,
8031,2010,GUANAJUATO,Población casada o en unión libre,Hombre,12 a 14 años,438,174117,0.00251555,
8032,2010,GUERRERO,Población casada o en unión libre,Hombre,12 a 14 años,402,119372,0.003367624,
8033,2010,HIDALGO,Población casada o en unión libre,Hombre,12 a 14 años,140,79537,0.001760187,
8034,2010,JALISCO,Población casada o en unión libre,Hombre,12 a 14 años,486,213651,0.002274738,
8035,2010,MÉXICO,Población casada o en unión libre,Hombre,12 a 14 años,1101,426109,0.002583846,
8036,2010,MICHOACÁN,Población casada o en unión libre,Hombre,12 a 14 años,337,134094,0.002513162,
8037,2010,MORELOS,Población casada o en unión libre,Hombre,12 a 14 años,128,50510,0.002534152,
8038,2010,NAYARIT,Población casada o en unión libre,Hombre,12 a 14 años,52,31666,0.00164214,
8039,2010,NUEVO LEÓN,Población casada o en unión libre,Hombre,12 a 14 años,291,122119,0.002382922,
8040,2010,OAXACA,Población casada o en unión libre,Hombre,12 a 14 años,279,126694,0.002202156,
8041,2010,PUEBLA,Población casada o en unión libre,Hombre,12 a 14 años,419,181445,0.00230924,
8042,2010,QUERÉTARO,Población casada o en unión libre,Hombre,12 a 14 años,150,54867,0.002733884,
8043,2010,QUINTANA ROO,Población casada o en unión libre,Hombre,12 a 14 años,103,36289,0.002838326,
8044,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Hombre,12 a 14 años,176,81366,0.002163066,
8045,2010,SINALOA,Población casada o en unión libre,Hombre,12 a 14 años,192,82693,0.002321841,
8046,2010,SONORA,Población casada o en unión libre,Hombre,12 a 14 años,159,77362,0.002055273,
8047,2010,TABASCO,Población casada o en unión libre,Hombre,12 a 14 años,146,66856,0.002183798,
8048,2010,TAMAULIPAS,Población casada o en unión libre,Hombre,12 a 14 años,152,88144,0.001724451,
8049,2010,TLAXCALA,Población casada o en unión libre,Hombre,12 a 14 años,84,35566,0.002361806,
8050,2010,VERACRUZ,Población casada o en unión libre,Hombre,12 a 14 años,491,225284,0.002179471,
8051,2010,YUCATÁN,Población casada o en unión libre,Hombre,12 a 14 años,117,55470,0.002109248,
8052,2010,ZACATECAS,Población casada o en unión libre,Hombre,12 a 14 años,117,45815,0.002553749,
8053,2010,NACIONAL,Población casada o en unión libre,Hombre,15 a 17 años,82313,3376448,0.024378578,
8054,2010,AGUASCALIENTES,Población casada o en unión libre,Hombre,15 a 17 años,1032,37189,0.027750141,
8055,2010,BAJA CALIFORNIA,Población casada o en unión libre,Hombre,15 a 17 años,1788,91131,0.019620107,
8056,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Hombre,15 a 17 años,404,17751,0.022759281,
8057,2010,CAMPECHE,Población casada o en unión libre,Hombre,15 a 17 años,590,25704,0.022953626,
8058,2010,COAHUILA,Población casada o en unión libre,Hombre,15 a 17 años,2501,81232,0.030788359,
8059,2010,COLIMA,Población casada o en unión libre,Hombre,15 a 17 años,414,19053,0.021728862,
8060,2010,CHIAPAS,Población casada o en unión libre,Hombre,15 a 17 años,4223,162675,0.025959736,
8061,2010,CHIHUAHUA,Población casada o en unión libre,Hombre,15 a 17 años,2426,98158,0.024715255,
8062,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Hombre,15 a 17 años,3828,214828,0.017818906,
8063,2010,DURANGO,Población casada o en unión libre,Hombre,15 a 17 años,1459,51219,0.028485523,
8064,2010,GUANAJUATO,Población casada o en unión libre,Hombre,15 a 17 años,5079,174585,0.029091846,
8065,2010,GUERRERO,Población casada o en unión libre,Hombre,15 a 17 años,4535,117104,0.03872626,
8066,2010,HIDALGO,Población casada o en unión libre,Hombre,15 a 17 años,1716,84165,0.020388523,
8067,2010,JALISCO,Población casada o en unión libre,Hombre,15 a 17 años,4341,218342,0.019881654,
8068,2010,MÉXICO,Población casada o en unión libre,Hombre,15 a 17 años,9945,443423,0.022427795,
8069,2010,MICHOACÁN,Población casada o en unión libre,Hombre,15 a 17 años,4457,138641,0.032147777,
8070,2010,MORELOS,Población casada o en unión libre,Hombre,15 a 17 años,1645,53733,0.030614334,
8071,2010,NAYARIT,Población casada o en unión libre,Hombre,15 a 17 años,891,33180,0.026853526,
8072,2010,NUEVO LEÓN,Población casada o en unión libre,Hombre,15 a 17 años,2946,122828,0.023984759,
8073,2010,OAXACA,Población casada o en unión libre,Hombre,15 a 17 años,2717,127595,0.021293938,
8074,2010,PUEBLA,Población casada o en unión libre,Hombre,15 a 17 años,4793,186311,0.025725803,
8075,2010,QUERÉTARO,Población casada o en unión libre,Hombre,15 a 17 años,1017,57078,0.017817723,
8076,2010,QUINTANA ROO,Población casada o en unión libre,Hombre,15 a 17 años,910,38560,0.023599585,
8077,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Hombre,15 a 17 años,1904,84361,0.022569671,
8078,2010,SINALOA,Población casada o en unión libre,Hombre,15 a 17 años,2023,84605,0.023911116,
8079,2010,SONORA,Población casada o en unión libre,Hombre,15 a 17 años,1560,77357,0.020166242,
8080,2010,TABASCO,Población casada o en unión libre,Hombre,15 a 17 años,1601,68982,0.023208953,
8081,2010,TAMAULIPAS,Población casada o en unión libre,Hombre,15 a 17 años,1954,89619,0.021803412,
8082,2010,TLAXCALA,Población casada o en unión libre,Hombre,15 a 17 años,883,36810,0.023988047,
8083,2010,VERACRUZ,Población casada o en unión libre,Hombre,15 a 17 años,5845,234976,0.024874881,
8084,2010,YUCATÁN,Población casada o en unión libre,Hombre,15 a 17 años,1467,58916,0.024899857,
8085,2010,ZACATECAS,Población casada o en unión libre,Hombre,15 a 17 años,1419,46337,0.030623476,
8086,2010,NACIONAL,Población casada o en unión libre,Hombre,12 a 17 años,90112,6668039,0.013514018,
8087,2010,AGUASCALIENTES,Población casada o en unión libre,Hombre,12 a 17 años,1123,73918,0.015192511,
8088,2010,BAJA CALIFORNIA,Población casada o en unión libre,Hombre,12 a 17 años,1982,183062,0.010826933,
8089,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Hombre,12 a 17 años,434,35026,0.012390795,
8090,2010,CAMPECHE,Población casada o en unión libre,Hombre,12 a 17 años,646,50358,0.01282815,
8091,2010,COAHUILA,Población casada o en unión libre,Hombre,12 a 17 años,2681,161265,0.01662481,
8092,2010,COLIMA,Población casada o en unión libre,Hombre,12 a 17 años,456,37236,0.012246213,
8093,2010,CHIAPAS,Población casada o en unión libre,Hombre,12 a 17 años,4630,329618,0.014046563,
8094,2010,CHIHUAHUA,Población casada o en unión libre,Hombre,12 a 17 años,2666,194679,0.013694338,
8095,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Hombre,12 a 17 años,4293,414328,0.010361356,
8096,2010,DURANGO,Población casada o en unión libre,Hombre,12 a 17 años,1593,102015,0.015615351,
8097,2010,GUANAJUATO,Población casada o en unión libre,Hombre,12 a 17 años,5517,348702,0.015821532,
8098,2010,GUERRERO,Población casada o en unión libre,Hombre,12 a 17 años,4937,236476,0.020877383,
8099,2010,HIDALGO,Población casada o en unión libre,Hombre,12 a 17 años,1856,163702,0.011337675,
8100,2010,JALISCO,Población casada o en unión libre,Hombre,12 a 17 años,4827,431993,0.011173792,
8101,2010,MÉXICO,Población casada o en unión libre,Hombre,12 a 17 años,11046,869532,0.012703385,
8102,2010,MICHOACÁN,Población casada o en unión libre,Hombre,12 a 17 años,4794,272735,0.017577502,
8103,2010,MORELOS,Población casada o en unión libre,Hombre,12 a 17 años,1773,104243,0.017008336,
8104,2010,NAYARIT,Población casada o en unión libre,Hombre,12 a 17 años,943,64846,0.014542146,
8105,2010,NUEVO LEÓN,Población casada o en unión libre,Hombre,12 a 17 años,3237,244947,0.013215104,
8106,2010,OAXACA,Población casada o en unión libre,Hombre,12 a 17 años,2996,254289,0.01178187,
8107,2010,PUEBLA,Población casada o en unión libre,Hombre,12 a 17 años,5212,367756,0.01417244,
8108,2010,QUERÉTARO,Población casada o en unión libre,Hombre,12 a 17 años,1167,111945,0.010424762,
8109,2010,QUINTANA ROO,Población casada o en unión libre,Hombre,12 a 17 años,1013,74849,0.013533915,
8110,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Hombre,12 a 17 años,2080,165727,0.012550761,
8111,2010,SINALOA,Población casada o en unión libre,Hombre,12 a 17 años,2215,167298,0.013239847,
8112,2010,SONORA,Población casada o en unión libre,Hombre,12 a 17 años,1719,154719,0.011110465,
8113,2010,TABASCO,Población casada o en unión libre,Hombre,12 a 17 años,1747,135838,0.012860908,
8114,2010,TAMAULIPAS,Población casada o en unión libre,Hombre,12 a 17 años,2106,177763,0.011847235,
8115,2010,TLAXCALA,Población casada o en unión libre,Hombre,12 a 17 años,967,72376,0.013360783,
8116,2010,VERACRUZ,Población casada o en unión libre,Hombre,12 a 17 años,6336,460260,0.013766132,
8117,2010,YUCATÁN,Población casada o en unión libre,Hombre,12 a 17 años,1584,114386,0.013847849,
8118,2010,ZACATECAS,Población casada o en unión libre,Hombre,12 a 17 años,1536,92152,0.016668114,
8119,2010,NACIONAL,Población casada o en unión libre,Mujer,12 a 14 años,24507,3212541,0.007628541,
8120,2010,AGUASCALIENTES,Población casada o en unión libre,Mujer,12 a 14 años,231,36223,0.006377164,
8121,2010,BAJA CALIFORNIA,Población casada o en unión libre,Mujer,12 a 14 años,468,89012,0.005257718,
8122,2010,BAJA CALIFORNIA SUR,Población casada o en unión libre,Mujer,12 a 14 años,106,16519,0.006416853,
8123,2010,CAMPECHE,Población casada o en unión libre,Mujer,12 a 14 años,273,24375,0.0112,
8124,2010,COAHUILA,Población casada o en unión libre,Mujer,12 a 14 años,653,78225,0.008347715,
8125,2010,COLIMA,Población casada o en unión libre,Mujer,12 a 14 años,165,17169,0.009610344,
8126,2010,CHIAPAS,Población casada o en unión libre,Mujer,12 a 14 años,1944,162475,0.011964918,
8127,2010,CHIHUAHUA,Población casada o en unión libre,Mujer,12 a 14 años,683,94509,0.007226825,
8128,2010,CIUDAD DE MÉXICO,Población casada o en unión libre,Mujer,12 a 14 años,841,195449,0.004302913,
8129,2010,DURANGO,Población casada o en unión libre,Mujer,12 a 14 años,378,49090,0.007700143,
8130,2010,GUANAJUATO,Población casada o en unión libre,Mujer,12 a 14 años,1121,170487,0.006575281,
8131,2010,GUERRERO,Población casada o en unión libre,Mujer,12 a 14 años,1648,117225,0.014058435,
8132,2010,HIDALGO,Población casada o en unión libre,Mujer,12 a 14 años,458,78023,0.005870064,
8133,2010,JALISCO,Población casada o en unión libre,Mujer,12 a 14 años,1246,207754,0.005997478,
8134,2010,MÉXICO,Población casada o en unión libre,Mujer,12 a 14 años,2342,417252,0.005612915,
8135,2010,MICHOACÁN,Población casada o en unión libre,Mujer,12 a 14 años,1460,132666,0.01100508,
8136,2010,MORELOS,Población casada o en unión libre,Mujer,12 a 14 años,408,49646,0.008218185,
8137,2010,NAYARIT,Población casada o en unión libre,Mujer,12 a 14 años,284,29993,0.009468876,
8138,2010,NUEVO LEÓN,Población casada o en unión libre,Mujer,12 a 14 años,639,118230,0.00540472,
8139,2010,OAXACA,Población casada o en unión libre,Mujer,12 a 14 años,1026,124148,0.00826433,
8140,2010,PUEBLA,Población casada o en unión libre,Mujer,12 a 14 años,1286,179197,0.007176459,
8141,2010,QUERÉTARO,Población casada o en unión libre,Mujer,12 a 14 años,236,53454,0.004415011,
8142,2010,QUINTANA ROO,Población casada o en unión libre,Mujer,12 a 14 años,287,35330,0.008123408,
8143,2010,SAN LUIS POTOSÍ,Población casada o en unión libre,Mujer,12 a 14 años,500,79287,0.006306204,
8144,2010,SINALOA,Población casada o en unión libre,Mujer,12 a 14 años,724,79407,0.009117584,
8145,2010,SONORA,Población casada o en unión libre,Mujer,12 a 14 años,436,74074,0.005886006,
8146,2010,TABASCO,Población casada o en unión libre,Mujer,12 a 14 años,885,65509,0.013509594,
